METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ
"DEbest","ackley",5,4,1540,73,0.000120
"DEbest","ackley",5,4,1560,74,0.000120
"DEbest","ackley",5,4,1580,75,0.000120
"DEbest","ackley",5,4,1600,76,0.000120
"DEbest","ackley",5,4,1620,77,0.000120
"DEbest","ackley",5,4,1640,78,0.000027
"DEbest","ackley",5,4,1660,79,0.000027
"DEbest","ackley",5,4,1680,80,0.000027
"DEbest","ackley",5,4,1700,81,0.000027
"DEbest","ackley",5,4,1720,82,0.000027
"DEbest","ackley",5,4,1740,83,0.000027
"DEbest","ackley",5,4,1760,84,0.000027
"DEbest","ackley",5,4,1780,85,0.000020
"DEbest","ackley",5,4,1800,86,0.000015
"DEbest","ackley",5,4,1820,87,0.000015
"DEbest","ackley",5,4,1840,88,0.000007
"DEbest","ackley",5,4,1860,89,0.000007
"DEbest","ackley",5,4,1880,90,0.000007
"DEbest","ackley",5,4,1900,91,0.000005
"DEbest","ackley",5,4,1920,92,0.000005
"DEbest","ackley",5,4,1940,93,0.000005
"DEbest","ackley",5,4,1960,94,0.000004
"DEbest","ackley",5,4,1980,95,0.000004
"DEbest","ackley",5,4,2000,96,0.000003
"DEbest","ackley",5,5,100,1,17.062363
"DEbest","ackley",5,5,120,2,17.062363
"DEbest","ackley",5,5,140,3,10.577141
"DEbest","ackley",5,5,160,4,10.577141
"DEbest","ackley",5,5,180,5,10.577141
"DEbest","ackley",5,5,200,6,10.577141
"DEbest","ackley",5,5,220,7,10.577141
"DEbest","ackley",5,5,240,8,10.577141
"DEbest","ackley",5,5,260,9,7.001703
"DEbest","ackley",5,5,280,10,6.048899
"DEbest","ackley",5,5,300,11,4.963682
"DEbest","ackley",5,5,320,12,4.963682
"DEbest","ackley",5,5,340,13,4.963682
"DEbest","ackley",5,5,360,14,3.007599
"DEbest","ackley",5,5,380,15,3.007599
"DEbest","ackley",5,5,400,16,3.007599
"DEbest","ackley",5,5,420,17,3.007599
"DEbest","ackley",5,5,440,18,3.007599
"DEbest","ackley",5,5,460,19,3.007599
"DEbest","ackley",5,5,480,20,3.007599
"DEbest","ackley",5,5,500,21,2.349288
"DEbest","ackley",5,5,520,22,2.349288
"DEbest","ackley",5,5,540,23,2.349288
"DEbest","ackley",5,5,560,24,2.227413
"DEbest","ackley",5,5,580,25,1.616524
"DEbest","ackley",5,5,600,26,1.616524
"DEbest","ackley",5,5,620,27,1.457555
"DEbest","ackley",5,5,640,28,1.457555
"DEbest","ackley",5,5,660,29,1.360106
"DEbest","ackley",5,5,680,30,1.029683
"DEbest","ackley",5,5,700,31,0.424199
"DEbest","ackley",5,5,720,32,0.424199
"DEbest","ackley",5,5,740,33,0.405878
"DEbest","ackley",5,5,760,34,0.405878
"DEbest","ackley",5,5,780,35,0.369936
"DEbest","ackley",5,5,800,36,0.214173
"DEbest","ackley",5,5,820,37,0.214173
"DEbest","ackley",5,5,840,38,0.214173
"DEbest","ackley",5,5,860,39,0.144472
"DEbest","ackley",5,5,880,40,0.144472
"DEbest","ackley",5,5,900,41,0.144388
"DEbest","ackley",5,5,920,42,0.142335
"DEbest","ackley",5,5,940,43,0.123493
"DEbest","ackley",5,5,960,44,0.085915
"DEbest","ackley",5,5,980,45,0.078870
"DEbest","ackley",5,5,1000,46,0.063293
"DEbest","ackley",5,5,1020,47,0.059225
"DEbest","ackley",5,5,1040,48,0.043676
"DEbest","ackley",5,5,1060,49,0.027888
"DEbest","ackley",5,5,1080,50,0.027122
"DEbest","ackley",5,5,1100,51,0.018019
"DEbest","ackley",5,5,1120,52,0.018019
"DEbest","ackley",5,5,1140,53,0.016714
"DEbest","ackley",5,5,1160,54,0.006314
"DEbest","ackley",5,5,1180,55,0.006314
"DEbest","ackley",5,5,1200,56,0.006314
"DEbest","ackley",5,5,1220,57,0.005886
"DEbest","ackley",5,5,1240,58,0.005886
"DEbest","ackley",5,5,1260,59,0.005190
"DEbest","ackley",5,5,1280,60,0.004327
"DEbest","ackley",5,5,1300,61,0.004327
"DEbest","ackley",5,5,1320,62,0.003040
"DEbest","ackley",5,5,1340,63,0.002901
"DEbest","ackley",5,5,1360,64,0.001873
"DEbest","ackley",5,5,1380,65,0.001451
"DEbest","ackley",5,5,1400,66,0.001332
"DEbest","ackley",5,5,1420,67,0.000860
"DEbest","ackley",5,5,1440,68,0.000860
"DEbest","ackley",5,5,1460,69,0.000860
"DEbest","ackley",5,5,1480,70,0.000656
"DEbest","ackley",5,5,1500,71,0.000656
"DEbest","ackley",5,5,1520,72,0.000525
"DEbest","ackley",5,5,1540,73,0.000525
"DEbest","ackley",5,5,1560,74,0.000478
"DEbest","ackley",5,5,1580,75,0.000295
"DEbest","ackley",5,5,1600,76,0.000295
"DEbest","ackley",5,5,1620,77,0.000179
"DEbest","ackley",5,5,1640,78,0.000168
"DEbest","ackley",5,5,1660,79,0.000128
"DEbest","ackley",5,5,1680,80,0.000118
"DEbest","ackley",5,5,1700,81,0.000118
"DEbest","ackley",5,5,1720,82,0.000098
"DEbest","ackley",5,5,1740,83,0.000054
"DEbest","ackley",5,5,1760,84,0.000049
"DEbest","ackley",5,5,1780,85,0.000047
"DEbest","ackley",5,5,1800,86,0.000047
"DEbest","ackley",5,5,1820,87,0.000035
"DEbest","ackley",5,5,1840,88,0.000035
"DEbest","ackley",5,5,1860,89,0.000024
"DEbest","ackley",5,5,1880,90,0.000021
"DEbest","ackley",5,5,1900,91,0.000018
"DEbest","ackley",5,5,1920,92,0.000018
"DEbest","ackley",5,5,1940,93,0.000013
"DEbest","ackley",5,5,1960,94,0.000013
"DEbest","ackley",5,5,1980,95,0.000013
"DEbest","ackley",5,5,2000,96,0.000013
"DEbest","ackley",10,1,100,1,19.408411
"DEbest","ackley",10,1,120,2,18.055169
"DEbest","ackley",10,1,140,3,18.055169
"DEbest","ackley",10,1,160,4,16.174881
"DEbest","ackley",10,1,180,5,16.174881
"DEbest","ackley",10,1,200,6,16.174881
"DEbest","ackley",10,1,220,7,16.174881
"DEbest","ackley",10,1,240,8,16.174881
"DEbest","ackley",10,1,260,9,15.092962
"DEbest","ackley",10,1,280,10,15.092962
"DEbest","ackley",10,1,300,11,13.610966
"DEbest","ackley",10,1,320,12,13.610966
"DEbest","ackley",10,1,340,13,13.610966
"DEbest","ackley",10,1,360,14,13.610966
"DEbest","ackley",10,1,380,15,13.185556
"DEbest","ackley",10,1,400,16,11.723202
"DEbest","ackley",10,1,420,17,11.441768
"DEbest","ackley",10,1,440,18,11.016977
"DEbest","ackley",10,1,460,19,11.016977
"DEbest","ackley",10,1,480,20,10.021204
"DEbest","ackley",10,1,500,21,10.021204
"DEbest","ackley",10,1,520,22,10.021204
"DEbest","ackley",10,1,540,23,10.021204
"DEbest","ackley",10,1,560,24,10.021204
"DEbest","ackley",10,1,580,25,8.816004
"DEbest","ackley",10,1,600,26,8.777097
"DEbest","ackley",10,1,620,27,8.585699
"DEbest","ackley",10,1,640,28,7.449825
"DEbest","ackley",10,1,660,29,7.449825
"DEbest","ackley",10,1,680,30,7.449825
"DEbest","ackley",10,1,700,31,7.449825
"DEbest","ackley",10,1,720,32,7.449825
"DEbest","ackley",10,1,740,33,6.494824
"DEbest","ackley",10,1,760,34,6.494824
"DEbest","ackley",10,1,780,35,6.352992
"DEbest","ackley",10,1,800,36,6.352992
"DEbest","ackley",10,1,820,37,6.352992
"DEbest","ackley",10,1,840,38,6.285739
"DEbest","ackley",10,1,860,39,5.878074
"DEbest","ackley",10,1,880,40,5.853472
"DEbest","ackley",10,1,900,41,4.995406
"DEbest","ackley",10,1,920,42,4.995406
"DEbest","ackley",10,1,940,43,4.995406
"DEbest","ackley",10,1,960,44,4.995406
"DEbest","ackley",10,1,980,45,4.727555
"DEbest","ackley",10,1,1000,46,4.727555
"DEbest","ackley",10,1,1020,47,4.727555
"DEbest","ackley",10,1,1040,48,4.428448
"DEbest","ackley",10,1,1060,49,4.222834
"DEbest","ackley",10,1,1080,50,4.143627
"DEbest","ackley",10,1,1100,51,3.781088
"DEbest","ackley",10,1,1120,52,3.665611
"DEbest","ackley",10,1,1140,53,3.597994
"DEbest","ackley",10,1,1160,54,3.591982
"DEbest","ackley",10,1,1180,55,3.526305
"DEbest","ackley",10,1,1200,56,3.526305
"DEbest","ackley",10,1,1220,57,2.930613
"DEbest","ackley",10,1,1240,58,2.638180
"DEbest","ackley",10,1,1260,59,2.638180
"DEbest","ackley",10,1,1280,60,2.446860
"DEbest","ackley",10,1,1300,61,2.304182
"DEbest","ackley",10,1,1320,62,2.081609
"DEbest","ackley",10,1,1340,63,2.050488
"DEbest","ackley",10,1,1360,64,1.777887
"DEbest","ackley",10,1,1380,65,1.557609
"DEbest","ackley",10,1,1400,66,1.557609
"DEbest","ackley",10,1,1420,67,1.434438
"DEbest","ackley",10,1,1440,68,1.396545
"DEbest","ackley",10,1,1460,69,1.396545
"DEbest","ackley",10,1,1480,70,1.396545
"DEbest","ackley",10,1,1500,71,1.307634
"DEbest","ackley",10,1,1520,72,1.248159
"DEbest","ackley",10,1,1540,73,1.136268
"DEbest","ackley",10,1,1560,74,0.659893
"DEbest","ackley",10,1,1580,75,0.589436
"DEbest","ackley",10,1,1600,76,0.266197
"DEbest","ackley",10,1,1620,77,0.266197
"DEbest","ackley",10,1,1640,78,0.266197
"DEbest","ackley",10,1,1660,79,0.218376
"DEbest","ackley",10,1,1680,80,0.196963
"DEbest","ackley",10,1,1700,81,0.139496
"DEbest","ackley",10,1,1720,82,0.079844
"DEbest","ackley",10,1,1740,83,0.079844
"DEbest","ackley",10,1,1760,84,0.079844
"DEbest","ackley",10,1,1780,85,0.079844
"DEbest","ackley",10,1,1800,86,0.079844
"DEbest","ackley",10,1,1820,87,0.079844
"DEbest","ackley",10,1,1840,88,0.053711
"DEbest","ackley",10,1,1860,89,0.051119
"DEbest","ackley",10,1,1880,90,0.039271
"DEbest","ackley",10,1,1900,91,0.039271
"DEbest","ackley",10,1,1920,92,0.039271
"DEbest","ackley",10,1,1940,93,0.039271
"DEbest","ackley",10,1,1960,94,0.039271
"DEbest","ackley",10,1,1980,95,0.029021
"DEbest","ackley",10,1,2000,96,0.029021
"DEbest","ackley",10,1,2020,97,0.029021
"DEbest","ackley",10,1,2040,98,0.029021
"DEbest","ackley",10,1,2060,99,0.025287
"DEbest","ackley",10,1,2080,100,0.023175
"DEbest","ackley",10,1,2100,101,0.023175
"DEbest","ackley",10,1,2120,102,0.021444
"DEbest","ackley",10,1,2140,103,0.021444
"DEbest","ackley",10,1,2160,104,0.019297
"DEbest","ackley",10,1,2180,105,0.016438
"DEbest","ackley",10,1,2200,106,0.014658
"DEbest","ackley",10,1,2220,107,0.014658
"DEbest","ackley",10,1,2240,108,0.014658
"DEbest","ackley",10,1,2260,109,0.012593
"DEbest","ackley",10,1,2280,110,0.011807
"DEbest","ackley",10,1,2300,111,0.011675
"DEbest","ackley",10,1,2320,112,0.008933
"DEbest","ackley",10,1,2340,113,0.008933
"DEbest","ackley",10,1,2360,114,0.008933
"DEbest","ackley",10,1,2380,115,0.007898
"DEbest","ackley",10,1,2400,116,0.007623
"DEbest","ackley",10,1,2420,117,0.007005
"DEbest","ackley",10,1,2440,118,0.004991
"DEbest","ackley",10,1,2460,119,0.004991
"DEbest","ackley",10,1,2480,120,0.004813
"DEbest","ackley",10,1,2500,121,0.003807
"DEbest","ackley",10,1,2520,122,0.003590
"DEbest","ackley",10,1,2540,123,0.003137
"DEbest","ackley",10,1,2560,124,0.002921
"DEbest","ackley",10,1,2580,125,0.002660
"DEbest","ackley",10,1,2600,126,0.002332
"DEbest","ackley",10,1,2620,127,0.002116
"DEbest","ackley",10,1,2640,128,0.002116
"DEbest","ackley",10,1,2660,129,0.002021
"DEbest","ackley",10,1,2680,130,0.001914
"DEbest","ackley",10,1,2700,131,0.001914
"DEbest","ackley",10,1,2720,132,0.001407
"DEbest","ackley",10,1,2740,133,0.001223
"DEbest","ackley",10,1,2760,134,0.001054
"DEbest","ackley",10,1,2780,135,0.000946
"DEbest","ackley",10,1,2800,136,0.000899
"DEbest","ackley",10,1,2820,137,0.000763
"DEbest","ackley",10,1,2840,138,0.000763
"DEbest","ackley",10,1,2860,139,0.000763
"DEbest","ackley",10,1,2880,140,0.000631
"DEbest","ackley",10,1,2900,141,0.000631
"DEbest","ackley",10,1,2920,142,0.000534
"DEbest","ackley",10,1,2940,143,0.000449
"DEbest","ackley",10,1,2960,144,0.000449
"DEbest","ackley",10,1,2980,145,0.000374
"DEbest","ackley",10,1,3000,146,0.000345
"DEbest","ackley",10,2,100,1,19.569057
"DEbest","ackley",10,2,120,2,17.279420
"DEbest","ackley",10,2,140,3,17.279420
"DEbest","ackley",10,2,160,4,17.279420
"DEbest","ackley",10,2,180,5,16.443370
"DEbest","ackley",10,2,200,6,16.443370
"DEbest","ackley",10,2,220,7,16.443370
"DEbest","ackley",10,2,240,8,14.442059
"DEbest","ackley",10,2,260,9,14.442059
"DEbest","ackley",10,2,280,10,14.442059
"DEbest","ackley",10,2,300,11,12.371820
"DEbest","ackley",10,2,320,12,12.371820
"DEbest","ackley",10,2,340,13,12.071898
"DEbest","ackley",10,2,360,14,7.236123
"DEbest","ackley",10,2,380,15,7.236123
"DEbest","ackley",10,2,400,16,7.236123
"DEbest","ackley",10,2,420,17,7.236123
"DEbest","ackley",10,2,440,18,5.635936
"DEbest","ackley",10,2,460,19,5.635936
"DEbest","ackley",10,2,480,20,5.635936
"DEbest","ackley",10,2,500,21,5.635936
"DEbest","ackley",10,2,520,22,5.635936
"DEbest","ackley",10,2,540,23,5.635936
"DEbest","ackley",10,2,560,24,5.635936
"DEbest","ackley",10,2,580,25,5.635936
"DEbest","ackley",10,2,600,26,5.346002
"DEbest","ackley",10,2,620,27,5.284332
"DEbest","ackley",10,2,640,28,5.284332
"DEbest","ackley",10,2,660,29,4.699512
"DEbest","ackley",10,2,680,30,4.699512
"DEbest","ackley",10,2,700,31,4.473290
"DEbest","ackley",10,2,720,32,3.767631
"DEbest","ackley",10,2,740,33,3.699137
"DEbest","ackley",10,2,760,34,3.631492
"DEbest","ackley",10,2,780,35,3.546200
"DEbest","ackley",10,2,800,36,3.062764
"DEbest","ackley",10,2,820,37,2.731840
"DEbest","ackley",10,2,840,38,2.390522
"DEbest","ackley",10,2,860,39,2.390522
"DEbest","ackley",10,2,880,40,2.390522
"DEbest","ackley",10,2,900,41,2.365706
"DEbest","ackley",10,2,920,42,1.897335
"DEbest","ackley",10,2,940,43,1.897335
"DEbest","ackley",10,2,960,44,1.377363
"DEbest","ackley",10,2,980,45,0.968178
"DEbest","ackley",10,2,1000,46,0.865980
"DEbest","ackley",10,2,1020,47,0.770826
"DEbest","ackley",10,2,1040,48,0.708855
"DEbest","ackley",10,2,1060,49,0.708855
"DEbest","ackley",10,2,1080,50,0.640858
"DEbest","ackley",10,2,1100,51,0.496439
"DEbest","ackley",10,2,1120,52,0.496439
"DEbest","ackley",10,2,1140,53,0.366128
"DEbest","ackley",10,2,1160,54,0.366128
"DEbest","ackley",10,2,1180,55,0.366128
"DEbest","ackley",10,2,1200,56,0.366128
"DEbest","ackley",10,2,1220,57,0.298723
"DEbest","ackley",10,2,1240,58,0.263219
"DEbest","ackley",10,2,1260,59,0.261059
"DEbest","ackley",10,2,1280,60,0.199978
"DEbest","ackley",10,2,1300,61,0.163411
"DEbest","ackley",10,2,1320,62,0.140091
"DEbest","ackley",10,2,1340,63,0.096363
"DEbest","ackley",10,2,1360,64,0.080704
"DEbest","ackley",10,2,1380,65,0.077007
"DEbest","ackley",10,2,1400,66,0.072843
"DEbest","ackley",10,2,1420,67,0.072843
"DEbest","ackley",10,2,1440,68,0.072843
"DEbest","ackley",10,2,1460,69,0.070194
"DEbest","ackley",10,2,1480,70,0.066819
"DEbest","ackley",10,2,1500,71,0.044314
"DEbest","ackley",10,2,1520,72,0.044314
"DEbest","ackley",10,2,1540,73,0.044314
"DEbest","ackley",10,2,1560,74,0.031573
"DEbest","ackley",10,2,1580,75,0.031573
"DEbest","ackley",10,2,1600,76,0.030760
"DEbest","ackley",10,2,1620,77,0.030760
"DEbest","ackley",10,2,1640,78,0.030401
"DEbest","ackley",10,2,1660,79,0.030401
"DEbest","ackley",10,2,1680,80,0.030401
"DEbest","ackley",10,2,1700,81,0.028743
"DEbest","ackley",10,2,1720,82,0.026768
"DEbest","ackley",10,2,1740,83,0.022946
"DEbest","ackley",10,2,1760,84,0.022946
"DEbest","ackley",10,2,1780,85,0.021421
"DEbest","ackley",10,2,1800,86,0.019591
"DEbest","ackley",10,2,1820,87,0.019591
"DEbest","ackley",10,2,1840,88,0.018769
"DEbest","ackley",10,2,1860,89,0.016519
"DEbest","ackley",10,2,1880,90,0.015535
"DEbest","ackley",10,2,1900,91,0.015535
"DEbest","ackley",10,2,1920,92,0.014138
"DEbest","ackley",10,2,1940,93,0.013769
"DEbest","ackley",10,2,1960,94,0.011799
"DEbest","ackley",10,2,1980,95,0.011799
"DEbest","ackley",10,2,2000,96,0.010164
"DEbest","ackley",10,2,2020,97,0.009212
"DEbest","ackley",10,2,2040,98,0.007907
"DEbest","ackley",10,2,2060,99,0.006519
"DEbest","ackley",10,2,2080,100,0.006519
"DEbest","ackley",10,2,2100,101,0.005341
"DEbest","ackley",10,2,2120,102,0.003842
"DEbest","ackley",10,2,2140,103,0.003842
"DEbest","ackley",10,2,2160,104,0.003842
"DEbest","ackley",10,2,2180,105,0.002364
"DEbest","ackley",10,2,2200,106,0.002364
"DEbest","ackley",10,2,2220,107,0.002364
"DEbest","ackley",10,2,2240,108,0.002364
"DEbest","ackley",10,2,2260,109,0.002164
"DEbest","ackley",10,2,2280,110,0.002126
"DEbest","ackley",10,2,2300,111,0.002126
"DEbest","ackley",10,2,2320,112,0.001981
"DEbest","ackley",10,2,2340,113,0.001697
"DEbest","ackley",10,2,2360,114,0.001697
"DEbest","ackley",10,2,2380,115,0.001697
"DEbest","ackley",10,2,2400,116,0.001682
"DEbest","ackley",10,2,2420,117,0.001025
"DEbest","ackley",10,2,2440,118,0.001025
"DEbest","ackley",10,2,2460,119,0.001025
"DEbest","ackley",10,2,2480,120,0.000832
"DEbest","ackley",10,2,2500,121,0.000832
"DEbest","ackley",10,2,2520,122,0.000721
"DEbest","ackley",10,2,2540,123,0.000661
"DEbest","ackley",10,2,2560,124,0.000628
"DEbest","ackley",10,2,2580,125,0.000620
"DEbest","ackley",10,2,2600,126,0.000596
"DEbest","ackley",10,2,2620,127,0.000510
"DEbest","ackley",10,2,2640,128,0.000487
"DEbest","ackley",10,2,2660,129,0.000410
"DEbest","ackley",10,2,2680,130,0.000311
"DEbest","ackley",10,2,2700,131,0.000311
"DEbest","ackley",10,2,2720,132,0.000311
"DEbest","ackley",10,2,2740,133,0.000311
"DEbest","ackley",10,2,2760,134,0.000241
"DEbest","ackley",10,2,2780,135,0.000221
"DEbest","ackley",10,2,2800,136,0.000221
"DEbest","ackley",10,2,2820,137,0.000221
"DEbest","ackley",10,2,2840,138,0.000145
"DEbest","ackley",10,2,2860,139,0.000074
"DEbest","ackley",10,2,2880,140,0.000074
"DEbest","ackley",10,2,2900,141,0.000074
"DEbest","ackley",10,2,2920,142,0.000074
"DEbest","ackley",10,2,2940,143,0.000074
"DEbest","ackley",10,2,2960,144,0.000074
"DEbest","ackley",10,2,2980,145,0.000064
"DEbest","ackley",10,2,3000,146,0.000064
"DEbest","ackley",10,3,100,1,19.211383
"DEbest","ackley",10,3,120,2,19.211383
"DEbest","ackley",10,3,140,3,19.211383
"DEbest","ackley",10,3,160,4,16.167700
"DEbest","ackley",10,3,180,5,16.167700
"DEbest","ackley",10,3,200,6,15.644202
"DEbest","ackley",10,3,220,7,15.644202
"DEbest","ackley",10,3,240,8,15.644202
"DEbest","ackley",10,3,260,9,15.644202
"DEbest","ackley",10,3,280,10,13.281559
"DEbest","ackley",10,3,300,11,10.701756
"DEbest","ackley",10,3,320,12,10.701756
"DEbest","ackley",10,3,340,13,10.701756
"DEbest","ackley",10,3,360,14,10.701756
"DEbest","ackley",10,3,380,15,7.683389
"DEbest","ackley",10,3,400,16,7.683389
"DEbest","ackley",10,3,420,17,7.683389
"DEbest","ackley",10,3,440,18,7.157030
"DEbest","ackley",10,3,460,19,7.157030
"DEbest","ackley",10,3,480,20,7.157030
"DEbest","ackley",10,3,500,21,7.157030
"DEbest","ackley",10,3,520,22,4.910272
"DEbest","ackley",10,3,540,23,4.910272
"DEbest","ackley",10,3,560,24,4.910272
"DEbest","ackley",10,3,580,25,4.910272
"DEbest","ackley",10,3,600,26,4.910272
"DEbest","ackley",10,3,620,27,4.566950
"DEbest","ackley",10,3,640,28,4.288458
"DEbest","ackley",10,3,660,29,4.288458
"DEbest","ackley",10,3,680,30,3.976431
"DEbest","ackley",10,3,700,31,3.240710
"DEbest","ackley",10,3,720,32,3.240710
"DEbest","ackley",10,3,740,33,3.022839
"DEbest","ackley",10,3,760,34,3.022839
"DEbest","ackley",10,3,780,35,3.022839
"DEbest","ackley",10,3,800,36,2.623992
"DEbest","ackley",10,3,820,37,2.315254
"DEbest","ackley",10,3,840,38,2.315254
"DEbest","ackley",10,3,860,39,2.315254
"DEbest","ackley",10,3,880,40,2.233173
"DEbest","ackley",10,3,900,41,1.157533
"DEbest","ackley",10,3,920,42,1.157533
"DEbest","ackley",10,3,940,43,1.157533
"DEbest","ackley",10,3,960,44,1.157533
"DEbest","ackley",10,3,980,45,1.020793
"DEbest","ackley",10,3,1000,46,0.751662
"DEbest","ackley",10,3,1020,47,0.583012
"DEbest","ackley",10,3,1040,48,0.583012
"DEbest","ackley",10,3,1060,49,0.583012
"DEbest","ackley",10,3,1080,50,0.583012
"DEbest","ackley",10,3,1100,51,0.434464
"DEbest","ackley",10,3,1120,52,0.434464
"DEbest","ackley",10,3,1140,53,0.434464
"DEbest","ackley",10,3,1160,54,0.416769
"DEbest","ackley",10,3,1180,55,0.355455
"DEbest","ackley",10,3,1200,56,0.306454
"DEbest","ackley",10,3,1220,57,0.283262
"DEbest","ackley",10,3,1240,58,0.240450
"DEbest","ackley",10,3,1260,59,0.240450
"DEbest","ackley",10,3,1280,60,0.212191
"DEbest","ackley",10,3,1300,61,0.199042
"DEbest","ackley",10,3,1320,62,0.142614
"DEbest","ackley",10,3,1340,63,0.141980
"DEbest","ackley",10,3,1360,64,0.128863
"DEbest","ackley",10,3,1380,65,0.128863
"DEbest","ackley",10,3,1400,66,0.128863
"DEbest","ackley",10,3,1420,67,0.126239
"DEbest","ackley",10,3,1440,68,0.107901
"DEbest","ackley",10,3,1460,69,0.105112
"DEbest","ackley",10,3,1480,70,0.078463
"DEbest","ackley",10,3,1500,71,0.075249
"DEbest","ackley",10,3,1520,72,0.055586
"DEbest","ackley",10,3,1540,73,0.045432
"DEbest","ackley",10,3,1560,74,0.045432
"DEbest","ackley",10,3,1580,75,0.028082
"DEbest","ackley",10,3,1600,76,0.028082
"DEbest","ackley",10,3,1620,77,0.028082
"DEbest","ackley",10,3,1640,78,0.028082
"DEbest","ackley",10,3,1660,79,0.027216
"DEbest","ackley",10,3,1680,80,0.025999
"DEbest","ackley",10,3,1700,81,0.021249
"DEbest","ackley",10,3,1720,82,0.021249
"DEbest","ackley",10,3,1740,83,0.019719
"DEbest","ackley",10,3,1760,84,0.012397
"DEbest","ackley",10,3,1780,85,0.011274
"DEbest","ackley",10,3,1800,86,0.011274
"DEbest","ackley",10,3,1820,87,0.011274
"DEbest","ackley",10,3,1840,88,0.011274
"DEbest","ackley",10,3,1860,89,0.011274
"DEbest","ackley",10,3,1880,90,0.007760
"DEbest","ackley",10,3,1900,91,0.007760
"DEbest","ackley",10,3,1920,92,0.007228
"DEbest","ackley",10,3,1940,93,0.007027
"DEbest","ackley",10,3,1960,94,0.005002
"DEbest","ackley",10,3,1980,95,0.003951
"DEbest","ackley",10,3,2000,96,0.003951
"DEbest","ackley",10,3,2020,97,0.003951
"DEbest","ackley",10,3,2040,98,0.003298
"DEbest","ackley",10,3,2060,99,0.003298
"DEbest","ackley",10,3,2080,100,0.003251
"DEbest","ackley",10,3,2100,101,0.002413
"DEbest","ackley",10,3,2120,102,0.002413
"DEbest","ackley",10,3,2140,103,0.002413
"DEbest","ackley",10,3,2160,104,0.002410
"DEbest","ackley",10,3,2180,105,0.001890
"DEbest","ackley",10,3,2200,106,0.001540
"DEbest","ackley",10,3,2220,107,0.001540
"DEbest","ackley",10,3,2240,108,0.001036
"DEbest","ackley",10,3,2260,109,0.001036
"DEbest","ackley",10,3,2280,110,0.000958
"DEbest","ackley",10,3,2300,111,0.000958
"DEbest","ackley",10,3,2320,112,0.000958
"DEbest","ackley",10,3,2340,113,0.000958
"DEbest","ackley",10,3,2360,114,0.000922
"DEbest","ackley",10,3,2380,115,0.000644
"DEbest","ackley",10,3,2400,116,0.000644
"DEbest","ackley",10,3,2420,117,0.000644
"DEbest","ackley",10,3,2440,118,0.000644
"DEbest","ackley",10,3,2460,119,0.000610
"DEbest","ackley",10,3,2480,120,0.000550
"DEbest","ackley",10,3,2500,121,0.000550
"DEbest","ackley",10,3,2520,122,0.000536
"DEbest","ackley",10,3,2540,123,0.000528
"DEbest","ackley",10,3,2560,124,0.000472
"DEbest","ackley",10,3,2580,125,0.000370
"DEbest","ackley",10,3,2600,126,0.000312
"DEbest","ackley",10,3,2620,127,0.000299
"DEbest","ackley",10,3,2640,128,0.000299
"DEbest","ackley",10,3,2660,129,0.000244
"DEbest","ackley",10,3,2680,130,0.000229
"DEbest","ackley",10,3,2700,131,0.000223
"DEbest","ackley",10,3,2720,132,0.000191
"DEbest","ackley",10,3,2740,133,0.000168
"DEbest","ackley",10,3,2760,134,0.000125
"DEbest","ackley",10,3,2780,135,0.000110
"DEbest","ackley",10,3,2800,136,0.000110
"DEbest","ackley",10,3,2820,137,0.000110
"DEbest","ackley",10,3,2840,138,0.000110
"DEbest","ackley",10,3,2860,139,0.000110
"DEbest","ackley",10,3,2880,140,0.000096
"DEbest","ackley",10,3,2900,141,0.000096
"DEbest","ackley",10,3,2920,142,0.000074
"DEbest","ackley",10,3,2940,143,0.000074
"DEbest","ackley",10,3,2960,144,0.000068
"DEbest","ackley",10,3,2980,145,0.000045
"DEbest","ackley",10,3,3000,146,0.000039
"DEbest","ackley",10,4,100,1,15.175926
"DEbest","ackley",10,4,120,2,15.175926
"DEbest","ackley",10,4,140,3,15.175926
"DEbest","ackley",10,4,160,4,15.175926
"DEbest","ackley",10,4,180,5,12.600558
"DEbest","ackley",10,4,200,6,12.600558
